id,name,cluster_id,postcode,lat,lon
6165,Länderallee,1,14052,52.51125749777107,13.263187496188891
6166,Landfliegerstraße,1,12487,52.447212450522464,13.515937093539668
6167,Landgartenweg,1,12557,52.42967397649887,13.590658206277572
6168,Landgrafenstraße,1,10787,52.50491926900239,13.349042680923693
6169,Landhausstraße,1,10717,52.489563123672255,13.328711430288404
6170,Landjägerstraße,1,12555,52.44398841876664,13.581058951033103
6171,Landoltweg,1,14195,52.44976211705672,13.285839828616114
6172,Landoltwegbrücke,1,14195,52.45141619969421,13.282629192568995
6230,Lassallestraße,2,12589,52.436425173436994,13.718561954912984
6173,Landreiterweg,1,12353,52.4233968993483,13.448965692688427
6174,Landréstraße,1,12621,52.51373190844262,13.601777637874607
6175,Landsberger Allee,1,10365,52.53487897755849,13.50817825306531
6176,Landsberger Allee Brücke,1,10407,52.528606460245676,13.455593595888452
6177,Landsberger Straße,4,12305,52.40823003579873,13.413248837240793
6178,Landsberger Straße,1,12623,52.517007366628334,13.631180177960394
6179,Landschöppenpfad,1,12349,52.4218854,13.4332221
6180,Landshuter Straße,2,12309,52.38595924182589,13.422051588787621
6181,Landshuter Straße,1,10779,52.49176128670465,13.339139203971769
6182,Landvogtstraße,1,12623,52.508612522285496,13.626376299573433
6183,Landweg,1,12587,52.46291077678362,13.620369931922877
6184,Landweg,2,10407,52.53884445,13.4643194
6185,Landweg,3,12207,52.41053525395325,13.319686431452725
6186,Lange Brücke,1,12555,52.44462559727422,13.57138534610303
6187,Lange Enden,1,13437,52.59752810032004,13.321038445733617
6188,Langenauer Weg,1,13503,52.618979350000004,13.23004075
6189,Langenbeckplatz,1,12623,52.49048909867898,13.618944495207014
6190,Langenbeckstraße,1,12623,52.491809479801205,13.615994090372144
6231,Lassaner Straße,1,12621,52.50076489755314,13.587350205454744
6191,Langenbeckstraße,2,10249,52.52618450378895,13.443240418357023
6192,Langensalzaer Straße,1,12249,52.418789885327186,13.340094457067769
6193,Langenscheidtbrücke,1,10827,52.488579400000006,13.363437049999998
6194,Langenscheidtstraße,1,10827,52.48964275995743,13.361627000491524
6195,Langensteiner Weg,1,12169,52.44998282264883,13.35665768447641
6196,Langerhansstraße,1,12555,52.45592474375285,13.575782792524429
6197,Langer Jammer,1,10249,52.523430065654615,13.464566693771818
6198,Langer Weg,1,13437,52.58561148051923,13.352672906510959
6199,Langer Weg,2,10439,52.55709424545461,13.404823826600833
6200,Langer Weg,3,13407,52.57561772439543,13.34206692175118
6201,Langer Weg,4,12683,52.48505906832788,13.554317208270138
6202,Lange Straße,1,12109,52.44994148852871,13.400674499094745
6203,Lange Straße,2,10243,52.5126820966091,13.432247998163245
6204,Lange Straße,3,12209,52.42317204803422,13.329735288772406
6205,Lange Stücken,1,14109,52.4166706058702,13.14455732662065
6206,Langewahler Weg,1,12589,52.438041025154575,13.705565362483696
6207,Langfuhrer Allee,1,12589,52.43596835159876,13.711999052543016
6208,Langhansstraße,1,13086,52.551816954694004,13.440388978576763
6209,Langhoffstraße,1,12681,52.532514691070986,13.543340690102289
6232,Lassenstraße,1,14193,52.48473265288609,13.276606000058038
6233,Lattichweg,1,12689,52.568986930920836,13.554991665386515
6210,Langkofelweg,1,12247,52.43813772854963,13.351280348729263
6211,Langobardenallee,1,14052,52.5078216,13.27141145
6212,Langohrzeile,1,13465,52.62978031572748,13.306338968100695
6213,Langschanweg,1,12355,52.40434222760005,13.48645294136934
6214,Lanker Straße,1,13125,52.61308692576514,13.479916978887525
6215,Lankwitzer Brücke,1,12107,52.435801049999995,13.367898949999997
6216,Lankwitzer Straße,2,12209,52.429180922071644,13.330158654400055
6217,Lankwitzer Straße,1,12107,52.436996125227246,13.374289161492396
6218,Lansstraße,1,14195,52.45705244315917,13.292110956561444
6219,Lanzelotstraße,1,13125,52.620681553267495,13.49083341803407
6220,Lanzendorfer Weg,1,14089,52.44949243363386,13.117215666196735
6221,Lappiner Straße,1,12683,52.518086859098354,13.551007809278332
6222,Lärchenweg,1,14050,52.52655283194151,13.254787654815004
6223,Lärchenweg,2,13351,52.556690274563955,13.327517562715379
6224,Lärchenweg,3,14055,52.49649154056493,13.267229816063152
6225,La-Rochelle-Straße,1,13127,52.6033501602713,13.421155193523884
6226,Lasdehner Straße,1,10243,52.51471318094239,13.449080821870082
6227,Lasiuszeile,1,13585,52.547486102747655,13.204030620522035
6228,Laskerstraße,1,10245,52.50139690756484,13.465592788114183
6229,Lassallestraße,1,12621,52.497418440880686,13.579622934240167
6234,Laubacher Straße,1,14197,52.472384823545184,13.32010345343181
6235,Laubenheimer Straße,1,14197,52.46915292297122,13.315064621731215
6236,Lauberhornweg,1,12107,52.43265374306828,13.403191647310573
6237,Laubestraße,1,12045,52.482874151956395,13.439896575043463
6238,Laubnitzer Pfad,1,12527,52.410695478614485,13.586417902196908
6239,Laubsängerweg,1,12351,52.43893095290131,13.462447162430786
6240,Lauchhammerstraße,1,12683,52.49597919264742,13.547665908533626
6241,Lauchstädter Weg,1,12355,52.4146064750637,13.480218983280572
6242,Laudaer Straße,1,13189,52.56473906765848,13.423964438057048
6243,Lauenburger Platz,1,12157,52.46194138944718,13.338522035168417
6244,Lauenburger Straße,1,12169,52.45820190900485,13.33764641223181
6245,Lauffener Straße,1,12459,52.46023044999999,13.520746599999995
6246,Laufstrecke 1100m,1,10557,52.52881388570713,13.356593465942497
6247,Lauinger Straße,1,12683,52.50587366889851,13.565578189842622
6248,Laurenzstraße,1,12555,52.44636248444746,13.57557556835949
6263,Leberblumenweg,1,12524,52.421414879578485,13.552284120812525
6249,Laurinsteig,1,13465,52.6361959288694,13.272478119426044
6250,Lausanner Straße,1,12205,52.426863807346884,13.299398759872869
6251,Lausitzer Platz,1,10997,52.4996328518609,13.430918602135268
6252,Lausitzer Straße,1,10999,52.49695693787229,13.428408408887305
6253,Lautentaler Straße,1,13129,52.59759044316061,13.455817049035566
6254,Lauterbachstraße,1,13189,52.56633605270286,13.418867084823546
6255,Lauterberger Straße,1,12347,52.45922873808667,13.428198478250259
6256,Lauterstraße,1,12159,52.474180000419935,13.33530770870417
6257,Lauxweg,1,12107,52.43554232109208,13.380108435314511
6258,Lavendelsteig,1,12349,52.429981858800495,13.407913490236943
6259,Lavendelweg,1,12107,52.433050194956856,13.387930891243574
6260,Lavendelweg,2,12623,52.49339295656397,13.603341377898687
6261,Lazarusstraße,1,13581,52.530714562270816,13.17425703681011
6262,Lea-Grundig-Straße,1,12687,52.552249029982626,13.564773147348271
6327,Lerchenweg,7,13125,52.61784975,13.465852750000002
6264,Leberstraße,1,10829,52.48276538680616,13.361435619845242
6265,Le Bonheur-Straße,1,13127,52.59694336447104,13.428620387151987
6266,Lebuser Straße,1,10243,52.51893000730258,13.433159816643293
6267,Lechtaler Weg,1,12209,52.41302817567868,13.34252847347478
6268,Ledebourstraße,1,12623,52.49247849019972,13.617920484345838
6269,Lederhülsenweg,1,12355,52.4054051801083,13.491785167015957
6270,Lefèvrestraße,1,12161,52.46649733113144,13.324987268009185
6271,Leghornweg,1,12355,52.40576682114169,13.484672933820367
6272,Legiendamm,1,10179,52.5046561038598,13.417125123212012
6273,Lehderstraße,1,13086,52.54989003459538,13.439805913409035
6274,Lehmbruckstraße,1,10245,52.5028125515222,13.45284610603313
6275,Lehmfeldsteig,1,12524,52.42167833690862,13.536084791576446
6276,Lehmusstraße,1,12524,52.40527889343333,13.541350612142514
6277,Lehndorffstraße,1,10318,52.48008029719626,13.518790342751847
6278,Lehnestraße,1,12621,52.5141809,13.605327
6279,Lehniner Platz,1,10709,52.49949619710669,13.302399150481934
6280,Lehnitzstraße,1,12623,52.485212383514096,13.616332455309905
6334,Lessingbrücke,1,10555,52.52274052828825,13.341905340812934
6281,Lehrter Straße,1,10557,52.53120385858337,13.361484286981051
6282,Leiblstraße,1,12435,52.48278850275897,13.469067788662986
6283,Leibnizstraße,1,10625,52.50743614829151,13.31407032624423
6284,Leichhardtstraße,1,14195,52.44576319409182,13.2735541030709
6285,Leidener Straße,1,12359,52.45416415073393,13.452916142281875
6286,Leinestraße,1,12049,52.47295020392988,13.423898855758543
6287,Leipziger Platz,1,10117,52.509620153526775,13.378250505948857
6288,Leipziger Straße,2,10117,52.51057452774338,13.392525232454354
6289,Leisniger Straße,1,12627,52.52930523485344,13.619939667338853
6290,Leistikowstraße,2,14050,52.5130306553126,13.268039609679443
6291,Lemgoer Straße,1,13086,52.557587118442854,13.462941513599585
6292,Lemkestraße,1,12623,52.52129870451057,13.63112383800446
6293,Lenaustraße,1,12305,52.41259443270968,13.39783650565226
6294,Lenaustraße,2,12047,52.49017030653461,13.4265342242742
6295,Lenbachstraße,2,12623,52.51799649463366,13.627142994168578
6296,Lenbachstraße,1,12621,52.499275637185264,13.572506383428495
6297,Lenbachstraße,4,10245,52.50581822026047,13.467139452205563
6298,Lenbachstraße,3,12157,52.4652609523189,13.337419251910125
6299,Lengeder Straße,1,13407,52.58366025858388,13.354195417172301
6300,Lennéstraße,1,10785,52.51169623245857,13.374754549914131
6301,Lenther Steig,1,13629,52.53951290972589,13.267295942217881
6302,Lentzeallee,1,14195,52.468909823881056,13.298752130513773
6303,Lenzelpfad,1,12353,52.42391929917149,13.471541637692763
6304,Leo-Baeck-Straße,1,14167,52.422122978670615,13.264295070551842
6305,Leobschützer Straße,1,13125,52.618187839831656,13.47026890499944
6306,Leonardo-da-Vinci-Straße,1,14089,52.47183856897993,13.128467798243438
6307,Leonberger Ring,1,12349,52.42577250199994,13.430962959664155
6308,Leonhard-Frank-Straße,1,13156,52.57156859690557,13.391469897448603
6309,Leonhardtstraße,1,14057,52.50521447479922,13.297269047280876
6310,Leonhardyweg,1,12101,52.47748182958158,13.382785466830402
6311,Leon-Jessel-Platz,1,10717,52.48934422792093,13.319484543772587
6328,Lerchenweg,8,12109,52.44975140302168,13.386847085654873
6329,Lermooser Weg,1,12209,52.41464799728369,13.335532878379029
6330,Lerschpfad,1,14059,52.517633159934036,13.283207351237959
6312,Leonorenstraße,1,12247,52.44156520863316,13.341964828726557
6313,Leopoldplatz,1,13353,52.546976470499075,13.359210212086316
6314,Leopoldstraße,2,12621,52.509487661480584,13.59151603620528
6315,Leopoldstraße,3,10317,52.50295770943907,13.488797118950076
6316,Leo-Slezak-Straße,1,12057,52.463071345909924,13.472213002428823
6317,Le Pavillon-Straße,1,13127,52.60148135971747,13.427918548519747
6318,Lepsiusstraße,1,12163,52.46075344132343,13.317367964328913
6319,Lerbacher Weg,1,12249,52.42560822744182,13.348598146897391
6320,Lerchenstraße,2,14089,52.47168557892454,13.121136503327227
6321,Lerchenweg,2,13405,52.55053459733901,13.317871955975509
6322,Lerchenweg,1,12157,52.46549560041875,13.353036226162681
6323,Lerchenweg,3,13599,52.562711,13.238698849999999
6324,Lerchenweg,4,13089,52.57050554392549,13.43200512307104
6325,Lerchenweg,5,14165,52.40889335,13.2592245
6326,Lerchenweg,6,12589,52.4280094436961,13.7071244947087
6336,Lessingstraße,4,12623,52.481416209206856,13.593529232700414
6337,Lessingstraße,3,10555,52.5204609066636,13.34115148037935
6338,Lessingstraße,12,12169,52.457002071035795,13.335172801397647
6339,Lessingstraße,11,12305,52.40616377835077,13.398079595812613
6340,Lessingstraße,7,13158,52.590122780679955,13.366035755387434
6341,Lessingweg,1,13627,52.543122999999994,13.311879249999999
6342,Letmather Weg,1,13507,52.571915759847165,13.275792428515736
6343,Letschiner Weg,1,13509,52.58649434090822,13.297331687410477
6344,Lettberger Straße,1,12355,52.41531010505725,13.514627566813745
6345,Letteallee,1,13409,52.56323831998451,13.371665569701822
6346,Letterhausweg,1,13627,52.53451208790253,13.282659269655056
6347,Lettestraße,1,10437,52.54326356834908,13.419319378343758
6348,Lettweilerstraße,1,12559,52.4235471195954,13.676582185284742
6349,Letzkauer Steig,1,13503,52.616878549999996,13.223383600000002
6350,Leubnitzer Weg,1,13593,52.52211590623724,13.172785408580976
6351,Leuchtenburgstraße,1,14165,52.418958405874506,13.26056927512312
6352,Leuenberger Straße,1,13055,52.547804200008514,13.503609231061578
6353,Leuenberger Zeile,1,13509,52.58364846398924,13.293927348133892
6354,Leunaer Straße,1,12681,52.558492618865344,13.550785856132537
6355,Leuningerpfad,1,13627,52.53644779144554,13.303275627289997
6395,Liebfrauenweg,1,13509,52.599670582779865,13.295268428679162
6356,Leuschnerdamm,1,10179,52.50466567969041,13.417807677377036
6357,Leuthener Straße,1,10829,52.48138958351754,13.3615479252495
6358,Leuthingerweg,1,13591,52.54067235519355,13.16577337660969
6359,Levensauer Straße,1,12623,52.488213346080194,13.608518315635404
6360,Levetzowstraße,1,10555,52.52128840813074,13.333640614568711
6361,Levkoienweg,1,12357,52.42911683968544,13.484915467708902
6362,Lewaldstraße,1,10439,52.55237669137632,13.420563516431525
6363,Lewishamstraße,1,10629,52.50273208199874,13.305190906195225
6364,Lexisstraße,1,12435,52.49015260991486,13.442369887031303
6365,Leydenallee,1,12167,52.45256117440003,13.32641097604903
6366,Leykestraße,1,12053,52.47501717896584,13.42928215249544
6367,Lianenweg,1,12524,52.418082181206955,13.539576548358806
6368,Libauer Straße,1,10245,52.50919995254074,13.453949488778921
6369,Libboldallee,1,12527,52.413258320823836,13.581613684247536
6370,Libellenstraße,1,14129,52.42500818973344,13.193835986723032
6371,Libellenweg,1,10589,52.532508402660326,13.308396619247944
6372,Liberdastraße,1,12047,52.49208581826697,13.429906857496348
6373,Lichtburgring,1,13355,52.5473635357248,13.399327492950318
6374,Lichtelfensteg,1,13088,52.56959135281017,13.462473831410186
6375,Lichtenauer Straße,1,13055,52.541210509520646,13.502542969888015
6376,Lichtenberger Straße,1,10179,52.5165664690075,13.426900383656372
6377,Lichtenhainer Straße,1,12627,52.5340260402112,13.615665026887601
6378,Lichtenrader Damm,1,12305,52.40107834194175,13.40606763893519
6379,Lichtenrader Straße,1,12049,52.47605546072605,13.420437948155012
6427,Lilienweg,9,10439,52.55532156449199,13.400809452445444
6382,Lichterfelder Ring,1,12209,52.41132136204109,13.335917990131085
6383,Lichterfelder Weg,1,14167,52.41847613100645,13.291888699927922
6384,Lichtungsweg,1,13465,52.632719599931676,13.266809813028637
6385,Lichtwarkweg,1,13587,52.570843219569866,13.21047186482097
6386,Lichtweg,1,13507,52.572272408322476,13.27265876411222
6387,Liebenowzeile,1,12167,52.4475432087719,13.349377771302464
6388,Liebensteiner Straße,1,12687,52.5583741021563,13.558812659958187
6389,Liebensteinstraße,1,14195,52.452631249999996,13.296285400000006
6390,Liebenstraße,1,13125,52.61166358226146,13.466141207028786
6391,Liebenwalder Straße,1,13055,52.5363891717758,13.499603509639277
6392,Liebenwalder Straße,2,13347,52.55201635960241,13.36225944550106
6393,Liebermannstraße,1,13088,52.56015870333312,13.474916169231525
6394,Lieberoser Straße,1,13439,52.594327400000005,13.344082700000001
6428,Lilienweg,11,13089,52.56990630825874,13.431574607683533
6396,Liebigstraße,1,10247,52.5178668,13.4571554
6397,Liebstadter Gang,1,12587,52.45385194749534,13.608739328517524
6398,Liebstöckelweg,1,13503,52.617979226388556,13.237403970456267
6399,Liegnitzer Straße,1,10999,52.49403654539201,13.435161182782496
6400,Lienemannstraße,1,13403,52.574471926132766,13.32314619561036
6401,Lienhardweg,1,12557,52.42231028146214,13.589830590770147
6402,Lienzer Pfad,1,12107,52.42532211764376,13.402190655604338
6403,Lieper Bucht,1,14193,52.47068027532806,13.19794179881963
6404,Liepnitzstraße,1,10318,52.48030744576559,13.515274717159066
6405,Lierbacher Weg,1,13469,52.6109038580513,13.330933316766208
6406,Lieselotte-Berger-Platz,1,12355,52.403591341053676,13.507034124954302
6407,Lieselotte-Berger-Straße,1,12355,52.402675322008974,13.50554369900784
6408,Lieselstraße,1,12524,52.414258429671,13.525735230618402
6409,Liesenstraße,1,13355,52.538731601285804,13.37700252549743
6410,Liessauer Pfad,1,13503,52.618240349999994,13.23271565
6429,Lilienweg,10,14167,52.426382966547486,13.285304599499376
6430,Lilienweg,8,13599,52.557013,13.2330922
6431,Lilienweg,12,14197,52.47525744028472,13.313690978082692
6432,Lili-Grün-Weg,1,12619,52.52945584798038,13.600309985905495
6444,Lindenallee,3,13088,52.549320301341794,13.462804613590109
6411,Lietzenburger Straße,1,10789,52.50000448618629,13.333004103358078
6412,Lietzenseeufer,1,14057,52.50766614887563,13.290895299189225
6413,Ligusterweg,1,12437,52.44769568050607,13.47490594920502
6414,Lil-Dagover-Gasse,1,12627,52.53814835985579,13.603597031734951
6415,Liliencronstraße,1,12167,52.448619213356196,13.341744137823724
6416,Lilieneck,1,12347,52.4466775,13.41522245
6417,Lilienpfad,1,12157,52.459582,13.355039699999999
6418,Lilienstraße,1,12203,52.44972060003116,13.307663601148791
6419,Lilienthalstraße,1,10965,52.48592386451257,13.407063325629498
6420,Lilienweg,1,13629,52.55001663093487,13.28762741393408
6421,Lilienweg,2,13437,52.58900231204937,13.347542954882533
6422,Lilienweg,3,13437,52.593670688008224,13.311801427720834
6423,Lilienweg,4,13158,52.59409904170372,13.36853029395514
6424,Lilienweg,5,10829,52.46392597574661,13.356556911227818
6425,Lilienweg,6,13125,52.61916685,13.469002450000001
6426,Lilienweg,7,12681,52.5151659,13.52720925
6433,Lilli-Henoch-Straße,1,10405,52.54049427038656,13.434662734344148
6434,Lilli-Palmer-Promenade,1,13599,52.54613083678866,13.224423507032869
6435,Lily-Braun-Straße,1,12619,52.52054544437482,13.593635064647048
6436,Limastraße,1,14163,52.44087849961542,13.230833269384394
6437,Limburger Straße,1,13353,52.5447186,13.3522366
6438,Limonenstraße,1,12203,52.45196142557579,13.300735426828563
6439,Lina-Morgenstern-Straße,1,10317,52.49733524479765,13.481463824476135
6440,Lincolnstraße,1,10315,52.5054308476069,13.503923140064188
6441,Lindauer Allee,1,13407,52.57461625478096,13.345522647755272
6445,Lindenallee,2,13599,52.55805339042668,13.239100040102025
6446,Lindenallee,6,14050,52.518073,13.2756449
6447,Lindenallee,5,14050,52.513277309069004,13.27310670046917
6448,Lindenberger Straße,5,13156,52.58266949974418,13.418707407487043
6449,Lindenberger Straße,2,13059,52.58391938962474,13.522625588129262
6450,Lindenberger Weg,2,13129,52.59371836114787,13.4692015187574
6451,Lindenberger Weg,1,13125,52.628588562779655,13.506773435905727
6452,Lindenblütenstraße,1,12526,52.40833676457337,13.566418871847638
6453,Lindenfelser Weg,1,14163,52.44757161163346,13.239504753781103
6454,Lindenhoekweg,1,10409,52.547879200660994,13.433395467464818
6455,Lindenhof,1,12555,52.46055969018568,13.589332028945414
6456,Lindenschwärmerweg,1,12683,52.50393618150446,13.563369187604396
6457,Lindenstraße,1,12559,52.42323148281666,13.70595213072215
6458,Lindenstraße,6,12683,52.504835533516776,13.563748354648856
6459,Lindenstraße,10,12621,52.48527275898627,13.571750240894637
6460,Lindenstraße,11,12526,52.39220053736728,13.572619480531593
6501,Litfaß-Platz,1,10178,52.52193283179586,13.403199323209519
6461,Lindenstraße,5,12589,52.42641833066707,13.72814111214322
6462,Lindenstraße,14,12207,52.41708839722125,13.308567834610699
6463,Lindenstraße,17,14109,52.42526312297071,13.156329913591641
6464,Lindenstraße,8,12527,52.37363665139906,13.642874357646606
6465,Lindenstraße,3,12555,52.45208664820183,13.570492967336067
6466,Lindenstraße,12,10969,52.50281682259392,13.395101360729722
6502,Litta-von-Stauffenberg-Weg,1,14089,52.45586202181519,13.144751410094027
7203,Mommsenstraße,3,12203,52.44233698370587,13.299792770751335
6467,Lindenthaler Allee,1,14163,52.4322804779523,13.229852572185957
6468,Lindenufer,1,13597,52.53600556762136,13.206323232978534
6469,Lindenweg,1,13351,52.55655533066808,13.328612572934231
6470,Lindenweg,2,12249,52.4235016,13.3441896
6471,Lindenweg,3,13053,52.54653590516736,13.492093203987828
6472,Lindenweg,4,13587,52.570403658606956,13.207607718716275
6473,Lindenweg,5,13051,52.56096309852516,13.491990949638021
6474,Linderhofstraße,1,12623,52.51657057014616,13.61688431330264
6475,Linderoder Weg,1,12527,52.40981035398285,13.58825460115808
6476,Lindholzweg,1,12349,52.41814894423331,13.431593080131522
6477,Lindhorstweg,1,12487,52.44163188599037,13.498248422972663
6478,Lindnerweg,1,12347,52.44642985,13.421286799999999
6479,Lindower Straße,1,13347,52.54336858285578,13.367438989978337
6480,Lindwurmweg,1,13088,52.571909335198995,13.470694605777602
6503,Littenstraße,1,10179,52.5173510039967,13.41411657291444
6504,Liverpooler Straße,1,13349,52.55818129779295,13.341419202945241
6505,Liviusstraße,1,12109,52.4465691456947,13.404738271393867
6506,Livländische Straße,1,10715,52.481346737070396,13.326036681448702
6481,Linienstraße,1,10119,52.52893320882759,13.400929848708996
6482,Liningstraße,1,12359,52.45016364903285,13.448384811165372
6483,Lin-Jaldati-Weg,1,12627,52.52993094874026,13.600945394452024
6484,Linkstraße,1,10785,52.506425798693,13.374673855823744
6485,Lintruper Straße,1,12305,52.40828225460854,13.402838230298807
6486,Linumer Straße,1,13589,52.55718775,13.19014165
6487,Lion-Feuchtwanger-Straße,1,12619,52.51732027236241,13.582513785908965
6488,Lipaer Straße,1,12203,52.44618565505761,13.312335795329084
6489,Lipizzanerweg,1,13465,52.645558512602825,13.285503380543318
6490,Lippstädter Straße,1,12207,52.41216514462986,13.303214451013966
6507,Lloyd-G.-Wells-Straße,1,14163,52.42361083193044,13.227348217530142
6508,Löbauer Weg,1,12587,52.45560223536277,13.614489360027877
6509,Lobber Steig,1,13503,52.62515490863627,13.231507243192336
6510,Lobeckstraße,1,10969,52.501431346714604,13.405514608921576
6511,Lobitzweg,1,12557,52.43211485926951,13.587401280407814
6512,Löblauer Pfad,1,13503,52.622925939943144,13.228897301961078
6491,Lipschitzallee,1,12353,52.426994515467086,13.467009801366169
6492,Lipschitzplatz,1,12353,52.42494107246181,13.462556359958379
6493,Lisa-Fittko-Straße,1,10557,52.531782528911315,13.366097539997249
6494,Lisbeth-Stern-Straße,1,10318,52.47642681340653,13.531738504388032
6495,Liselotte-Herrmann-Straße,1,10407,52.53149786770895,13.435486194532466
6496,Lise-Meitner-Straße,1,10589,52.530503567238185,13.306304693114823
6497,Lissabonallee,1,14163,52.42718887208568,13.225511915106727
6498,Lissaer Straße,1,12683,52.49619954878406,13.552520739284493
6499,Lißberger Zeile,1,13435,52.6069787,13.339604999999999
6500,Lisztstraße,1,12623,52.512708032084184,13.631168938015591
6515,Löcknitzstraße,1,12587,52.448613229083854,13.636313868538576
6516,Loebellstraße,1,14165,52.4249485,13.245186050000001
6517,Loefer Weg,1,12681,52.5166901,13.53126655
6518,Loeperplatz,1,10367,52.5206242,13.4800353
6519,Loerkesteig,1,13467,52.62581737053466,13.297718843296183
6520,Loewegasse,1,13627,52.536549895379444,13.313548819702794
6521,Loewenhardtdamm,1,12101,52.481414984812865,13.374796689712516
6522,Loeweweg,1,13627,52.53671113944689,13.313905004534458
6523,Löfflerweg,1,13439,52.59835316947009,13.36488518793726
6524,Logauweg,1,12557,52.42006856780063,13.593801323942817
6525,Lohengrinstraße,1,14109,52.422915014912114,13.19000155079363
6526,Lohengrinstraße,2,12623,52.5121793,13.60387185
6527,Löheweg,1,12355,52.418651324127985,13.469327169596374
6528,Löhleinstraße,1,14195,52.45247220868785,13.284688090082392
6529,Lohmestraße,1,13189,52.56596476641913,13.41641423163749
6530,Lohmeyerstraße,1,10587,52.51935988747423,13.301485315517217
6531,Lohmühlenbrücke,1,12045,52.48953572914405,13.43937123700946
6532,Lohmühlenplatz,1,12059,52.48961347148631,13.439955735961622
6554,Lößnitzer Weg,1,12355,52.41233104307641,13.476460835056148
6555,Lossowweg,1,12557,52.433046825472886,13.589124777975714
6533,Lohmühlenstraße,1,12435,52.492015784500346,13.44315466468824
6534,Lohnauer Steig,1,12489,52.44264630675685,13.554143842338512
6535,Lohrer Pfad,1,13591,52.5416321026225,13.127717781980524
6536,Lokistraße,1,13089,52.5729403,13.439888599999998
6537,Londoner Straße,1,13349,52.560541494494736,13.340045866215883
6538,Lönnrotweg,1,14089,52.45750664677611,13.14624738717732
6539,Lönsstraße,1,13125,52.61380777838795,13.464465825716802
6540,Löptener Straße,1,12305,52.388245554072824,13.407068562554887
6541,Lorcher Straße,1,14197,52.470163,13.3108288
6542,Loreleystraße,1,10318,52.47973780882919,13.533089557666832
6543,Lorenzstraße,1,12209,52.426168590025235,13.331676316729906
6544,Lorenzweg,1,12099,52.45655081184801,13.388584291734476
6545,Lörracher Straße,1,12247,52.44690859889233,13.354759388927217
6546,Lorraineweg,1,13159,52.60297145,13.409964850000001
6547,Lortzingstraße,1,12623,52.51010302647065,13.630928435881064
6548,Lortzingstraße,3,13355,52.5435316823008,13.396299379163338
6549,Lortzingstraße,2,12307,52.38115848766912,13.395774784222409
6550,Loschmidtstraße,1,10587,52.51665274848934,13.313727567211217
6551,Loschwitzer Weg,1,13593,52.52192794334329,13.15948974441152
6552,Lössauer Straße,1,13055,52.5403709,13.5024136
6553,Lossebergplatz,1,13125,52.61672340284288,13.491080961061487
6556,Lothar-Bucher-Straße,1,12157,52.46092939562122,13.334614824029533
6557,Lotharstraße,2,13053,52.55614522590415,13.517470049064094
6558,Lotosweg,1,13467,52.61462952971987,13.326256542868537
6559,Lötschbergstraße,1,12683,52.507202529842324,13.547190055024645
6560,Lotte-Laserstein-Straße,1,10829,52.4750453878868,13.363750231811315
6561,Lotte-Lenya-Bogen,1,10623,52.504974552451074,13.32868526362661
6562,Lottumstraße,1,10119,52.53047198472922,13.408109754103759
6563,Lötzener Allee,1,14055,52.50523829512772,13.257730727103011
6564,Lotzestraße,1,12205,52.435446830180965,13.284669574696409
6565,Louis-Blériot-Straße,1,12487,52.44501872218349,13.517892137827648
6566,Louise-Henry-Straße,1,13127,52.59975689205916,13.420043877738177
6567,Louise-Schroeder-Platz,1,13359,52.55748590549144,13.36558007562108
6568,Louis-Lewin-Straße,1,12627,52.537323484045274,13.620540869058317
6569,Louis-Schmidt-Straße,1,13156,52.58703402322098,13.390235278189136
6570,Löwenberger Straße,1,10315,52.511116291110525,13.507818336290564
6571,Löwenbrucher Weg,1,12307,52.37851331132345,13.396745067494928
6572,Löwenmaulsteig,1,13591,52.54233734838991,13.141508307771652
6573,Löwenstammstraße,1,13591,52.54998652986943,13.135892894091214
6591,Luchweg,1,13591,52.55011734922949,13.137890089495263
6592,Luciusstraße,1,14199,52.47499690011872,13.2810376158043
7601,Nordsternstraße,1,10825,52.48592397452209,13.342004438243983
6574,Löwensteinring,1,12353,52.427386652580495,13.462048582495234
6575,Löwenzahnweg,1,12357,52.42872220468463,13.486728927771713
6576,Löwestraße,1,12623,52.5155064988566,13.63135089150953
6577,Löwestraße,2,10249,52.51897028024669,13.446556898943076
6578,Lowise-Reuter-Ring,1,12359,52.44903855137313,13.448408485417215
6579,Lübarser Straße,1,13435,52.601088237083815,13.33391076947276
6580,Lübarser Weg,1,13159,52.62756138191826,13.380648918074186
6581,Lübbenauer Weg,1,12527,52.391039343487236,13.635218747857984
6582,Lübbener Straße,1,10997,52.498972665177455,13.437021004517971
6583,Lübecker Straße,2,12623,52.5261601711087,13.638727231344443
6584,Lübecker Straße,3,12589,52.4663075659469,13.701124066679876
6585,Lübecker Straße,1,10559,52.52872179580879,13.345362434055822
6586,Lübener Weg,1,13407,52.57096432503342,13.34497613330616
6587,Lubminer Pfad,1,13503,52.622397191077795,13.22297809990741
6588,Lubminer Straße,1,12619,52.518441725569765,13.580904885742637
6589,Lübzer Straße,1,12623,52.52100441834876,13.620046516836393
6590,Luchsweg,1,14195,52.470854969701634,13.276812856976246
7602,Nordsternweg,1,13089,52.55999064848829,13.435681485281881
6593,Luckauer Straße,1,10969,52.50376288019052,13.413981459538917
6594,Luckenwalder Straße,1,10963,52.500058638595846,13.375848849713853
6595,Luckenwalder Straße,2,12629,52.543253294257134,13.587597689092902
